Transaction_ID,Transaction_Amount,Quantity,Customer_Age,Account_Age_Days,Transaction_Hour,Product_Category,Payment_Method,Device_Used,Address_Match,Is_Fraud,Customer_ID,Transaction_Time,Previous_Transactions_Count,Failed_Transaction_Attempts,Fraud_Label,Fraud_Reason
105892,718.1,1,55,181,20,Luxury,Credit Card,Laptop,Yes,1,CUST105892,2026-01-02 21:16:43,0,3,1,Normal Transaction
105893,8.46,5,57,670,1,Luxury,UPI,Laptop,No,1,CUST105893,2026-02-17 02:18:43,21,4,1,Multiple Failed Attempts
105894,70.03,1,42,800,21,Groceries,Debit Card,Tablet,Yes,1,CUST105894,2025-12-27 09:00:43,39,4,1,High Transaction Amount
105895,225.14,3,47,865,22,Electronics,Credit Card,Mobile,No,0,CUST105895,2026-02-16 22:21:43,36,1,0,Normal Transaction
105896,191.11,1,50,196,11,Luxury,PayPal,Laptop,No,1,CUST105896,2026-01-03 10:28:43,46,3,1,Multiple Failed Attempts
105897,163.95,4,47,874,10,Luxury,Debit Card,Mobile,No,1,CUST105897,2026-01-09 03:49:43,0,3,1,High Transaction Amount
105898,72.25,3,32,752,9,Luxury,Debit Card,Laptop,No,0,CUST105898,2026-02-17 15:47:43,0,0,0,Normal Transaction
105899,112.98,1,33,910,5,Books,UPI,Tablet,Yes,0,CUST105899,2026-01-29 04:57:43,41,4,0,Normal Transaction
105900,108.93,2,27,430,19,Clothing,Debit Card,Mobile,Yes,0,CUST105900,2026-01-03 08:52:43,41,2,0,Normal Transaction
105901,420.62,2,21,820,23,Clothing,UPI,Tablet,No,1,CUST105901,2025-12-25 14:03:43,20,1,1,High Transaction Amount
105902,589.29,4,22,130,4,Groceries,Debit Card,Laptop,Yes,0,CUST105902,2025-12-26 06:24:43,14,0,0,Normal Transaction
105903,99.75,3,21,599,13,Groceries,UPI,Tablet,Yes,1,CUST105903,2026-01-13 23:58:43,16,1,1,High Transaction Amount
105904,120.13,2,43,839,14,Groceries,Debit Card,Mobile,Yes,0,CUST105904,2026-01-29 13:10:43,21,2,0,Normal Transaction
105905,155.14,5,41,819,22,Groceries,UPI,Tablet,No,0,CUST105905,2026-01-11 07:41:43,37,0,0,Normal Transaction
105906,408.56,5,48,367,15,Clothing,UPI,Tablet,No,0,CUST105906,2026-02-08 23:40:43,34,1,0,Normal Transaction
105907,47.18,5,29,499,16,Groceries,PayPal,Tablet,Yes,0,CUST105907,2026-01-05 06:43:43,44,2,0,Normal Transaction
105908,133.18,1,55,344,18,Books,PayPal,Tablet,Yes,0,CUST105908,2026-01-09 06:02:43,15,0,0,Normal Transaction
105909,83.69,4,44,534,1,Groceries,Debit Card,Mobile,Yes,0,CUST105909,2026-01-26 01:22:43,7,2,0,Normal Transaction
105910,287.7,4,18,246,8,Books,Credit Card,Mobile,No,0,CUST105910,2026-02-23 07:30:43,46,0,0,Normal Transaction
105911,300.71,2,44,842,17,Books,UPI,Mobile,Yes,0,CUST105911,2026-02-24 17:58:43,16,3,0,Normal Transaction
105912,649.1,2,28,138,21,Books,UPI,Tablet,No,1,CUST105912,2026-02-03 19:56:43,16,3,1,Location Mismatch
105913,3.09,3,41,334,20,Books,Credit Card,Tablet,Yes,0,CUST105913,2026-02-26 03:31:43,25,1,0,Normal Transaction
105914,391.11,3,57,898,23,Electronics,Debit Card,Tablet,No,1,CUST105914,2026-01-21 22:49:43,12,4,1,Normal Transaction
105915,202.15,1,55,554,6,Books,Debit Card,Tablet,No,0,CUST105915,2025-12-31 00:51:43,16,4,0,Normal Transaction
105916,418.01,1,23,148,18,Books,UPI,Laptop,No,1,CUST105916,2026-02-12 09:18:43,37,2,1,Location Mismatch
105917,5.95,2,44,230,11,Electronics,UPI,Tablet,Yes,0,CUST105917,2026-01-04 06:19:43,16,0,0,Normal Transaction
105918,266.71,3,36,54,3,Clothing,Debit Card,Tablet,Yes,1,CUST105918,2026-01-01 06:49:43,47,3,1,Normal Transaction
105919,428.8,4,39,905,9,Books,UPI,Laptop,No,0,CUST105919,2026-02-06 02:28:43,13,4,0,Normal Transaction
105920,1349.68,4,35,684,10,Books,Debit Card,Mobile,No,1,CUST105920,2026-01-14 02:44:43,44,3,1,Suspicious Device
105921,568.48,4,29,124,16,Clothing,Credit Card,Laptop,No,1,CUST105921,2026-02-09 18:47:43,5,2,1,Multiple Failed Attempts
105922,751.81,3,55,743,7,Luxury,UPI,Laptop,Yes,0,CUST105922,2026-01-12 02:32:43,34,2,0,Normal Transaction
105923,36.13,5,18,624,17,Books,Debit Card,Mobile,No,1,CUST105923,2026-01-10 14:50:43,45,0,1,High Transaction Amount
105924,96.13,1,42,95,6,Luxury,UPI,Mobile,No,0,CUST105924,2026-02-07 03:19:43,13,4,0,Normal Transaction
105925,1461.5,3,25,896,0,Luxury,Debit Card,Mobile,No,0,CUST105925,2026-01-25 05:44:43,46,2,0,Normal Transaction
105926,252.59,5,43,555,21,Clothing,PayPal,Tablet,Yes,0,CUST105926,2026-02-03 03:34:43,7,2,0,Normal Transaction
105927,564.55,2,38,883,11,Clothing,Credit Card,Mobile,Yes,0,CUST105927,2026-01-05 00:36:43,14,3,0,Normal Transaction
105928,151.82,5,26,631,17,Groceries,Credit Card,Tablet,Yes,0,CUST105928,2026-01-22 11:49:43,26,1,0,Normal Transaction
105929,328.34,4,27,824,21,Groceries,Credit Card,Mobile,Yes,0,CUST105929,2026-01-01 02:24:43,12,4,0,Normal Transaction
105930,127.42,5,28,117,14,Electronics,PayPal,Mobile,Yes,0,CUST105930,2026-01-17 23:18:43,48,0,0,Normal Transaction
105931,392.73,5,37,293,8,Books,UPI,Mobile,Yes,0,CUST105931,2026-01-20 11:29:43,30,0,0,Normal Transaction
105932,60.39,1,43,500,11,Groceries,PayPal,Mobile,No,0,CUST105932,2026-02-17 05:31:43,34,3,0,Normal Transaction
105933,15.44,4,56,609,15,Electronics,Credit Card,Tablet,No,1,CUST105933,2026-01-01 22:11:43,5,0,1,Multiple Failed Attempts
105934,12.03,3,57,513,2,Clothing,Credit Card,Mobile,Yes,1,CUST105934,2026-01-13 14:31:43,4,2,1,Multiple Failed Attempts
105935,8.4,5,38,261,7,Groceries,Debit Card,Tablet,No,1,CUST105935,2025-12-27 09:31:43,21,4,1,High Transaction Amount
105936,100.34,5,19,435,22,Luxury,UPI,Laptop,No,0,CUST105936,2026-01-18 21:20:43,48,0,0,Normal Transaction
105937,387.71,3,57,513,13,Groceries,Credit Card,Tablet,No,0,CUST105937,2026-01-23 12:25:43,22,4,0,Normal Transaction
105938,3.13,2,53,533,0,Books,Credit Card,Mobile,No,0,CUST105938,2026-02-14 21:23:43,24,0,0,Normal Transaction
105939,53.92,1,44,122,16,Electronics,Debit Card,Laptop,No,0,CUST105939,2026-02-08 16:34:43,33,1,0,Normal Transaction
105940,105.74,2,48,49,20,Groceries,PayPal,Mobile,No,0,CUST105940,2026-02-06 10:41:43,25,1,0,Normal Transaction
105941,82.6,4,30,530,11,Books,UPI,Mobile,No,0,CUST105941,2026-02-04 08:23:43,46,4,0,Normal Transaction
105942,21.39,3,35,294,5,Clothing,Debit Card,Laptop,No,1,CUST105942,2026-02-16 00:23:43,4,1,1,Multiple Failed Attempts
105943,336.72,1,19,960,8,Electronics,Credit Card,Mobile,No,1,CUST105943,2026-01-15 16:45:43,25,1,1,Location Mismatch
105944,1450.88,4,20,418,9,Groceries,Debit Card,Tablet,Yes,0,CUST105944,2026-02-06 02:12:43,19,2,0,Normal Transaction
105945,232.9,2,44,897,11,Clothing,UPI,Mobile,No,1,CUST105945,2026-02-23 16:29:43,5,0,1,Location Mismatch
105946,148.16,1,33,11,3,Luxury,Debit Card,Mobile,Yes,1,CUST105946,2026-01-28 22:11:43,5,1,1,High Transaction Amount
105947,90.12,1,27,64,5,Clothing,PayPal,Tablet,No,1,CUST105947,2026-01-24 00:33:43,49,4,1,Normal Transaction
105948,417.29,5,37,740,9,Luxury,PayPal,Tablet,Yes,1,CUST105948,2026-01-07 00:46:43,17,2,1,High Transaction Amount
105949,1207.13,5,18,570,20,Clothing,Debit Card,Tablet,No,0,CUST105949,2026-01-18 14:46:43,3,1,0,Normal Transaction
105950,160.59,3,21,588,1,Luxury,UPI,Laptop,No,0,CUST105950,2026-01-27 15:07:43,16,4,0,Normal Transaction
105951,152.62,1,18,14,22,Luxury,Credit Card,Mobile,No,1,CUST105951,2026-01-27 21:05:43,13,0,1,Multiple Failed Attempts
105952,298.84,2,57,436,0,Groceries,PayPal,Mobile,Yes,1,CUST105952,2026-02-13 22:33:43,13,1,1,Multiple Failed Attempts
105953,120.27,4,47,470,18,Books,Credit Card,Laptop,No,1,CUST105953,2026-02-27 14:17:43,12,4,1,Multiple Failed Attempts
105954,122.94,2,20,628,2,Books,PayPal,Mobile,No,0,CUST105954,2026-01-29 11:45:43,6,4,0,Normal Transaction
105955,256.2,2,55,380,12,Luxury,Debit Card,Mobile,Yes,1,CUST105955,2026-02-08 23:20:43,43,3,1,High Transaction Amount
105956,30.81,3,25,447,4,Clothing,Credit Card,Tablet,Yes,0,CUST105956,2026-02-22 17:54:43,14,4,0,Normal Transaction
105957,40.33,4,54,157,21,Books,Credit Card,Tablet,No,0,CUST105957,2026-01-31 01:54:43,18,3,0,Normal Transaction
105958,258.11,3,40,456,20,Electronics,UPI,Mobile,No,0,CUST105958,2026-02-25 00:07:43,42,0,0,Normal Transaction
105959,661.39,2,45,298,7,Clothing,Debit Card,Laptop,Yes,0,CUST105959,2026-03-01 09:12:43,46,0,0,Normal Transaction
105960,103.28,5,32,417,22,Clothing,PayPal,Tablet,Yes,0,CUST105960,2026-02-02 00:33:43,43,2,0,Normal Transaction
105961,83.21,4,27,279,1,Groceries,Credit Card,Mobile,No,1,CUST105961,2026-03-02 04:19:43,34,3,1,Normal Transaction
105962,113.89,5,59,303,22,Books,Debit Card,Tablet,No,0,CUST105962,2026-01-12 03:54:43,16,4,0,Normal Transaction
105963,34.31,1,24,194,15,Electronics,Debit Card,Mobile,Yes,0,CUST105963,2026-01-06 12:54:43,34,2,0,Normal Transaction
105964,248.26,1,55,714,13,Groceries,UPI,Tablet,No,1,CUST105964,2025-12-28 18:33:43,18,2,1,Location Mismatch
105965,78.0,3,50,697,7,Clothing,Credit Card,Laptop,Yes,0,CUST105965,2026-02-27 20:10:43,19,0,0,Normal Transaction
105966,396.61,5,35,812,19,Clothing,Debit Card,Mobile,Yes,0,CUST105966,2025-12-25 02:17:43,35,4,0,Normal Transaction
105967,297.65,1,35,329,7,Clothing,Credit Card,Laptop,Yes,0,CUST105967,2026-01-23 16:05:43,34,3,0,Normal Transaction
105968,121.3,2,30,125,10,Books,Debit Card,Mobile,Yes,0,CUST105968,2026-01-01 18:23:43,31,0,0,Normal Transaction
105969,158.3,2,33,621,7,Luxury,UPI,Tablet,Yes,0,CUST105969,2026-01-17 10:27:43,47,2,0,Normal Transaction
105970,948.99,2,40,36,5,Electronics,UPI,Mobile,No,1,CUST105970,2026-02-04 01:12:43,43,1,1,High Transaction Amount
105971,218.39,4,35,211,3,Groceries,Debit Card,Laptop,Yes,1,CUST105971,2026-02-22 07:07:43,39,2,1,Location Mismatch
105972,447.53,4,43,875,20,Clothing,Debit Card,Tablet,No,1,CUST105972,2026-01-10 11:08:43,23,1,1,High Transaction Amount
105973,232.54,2,56,912,0,Luxury,Credit Card,Tablet,No,1,CUST105973,2026-01-31 11:01:43,16,0,1,Suspicious Device
105974,331.63,5,35,297,1,Books,PayPal,Laptop,Yes,0,CUST105974,2026-01-31 01:14:43,6,3,0,Normal Transaction
105975,236.97,4,21,729,8,Groceries,Debit Card,Mobile,No,0,CUST105975,2026-03-01 00:24:43,42,4,0,Normal Transaction
105976,282.59,3,52,500,15,Clothing,PayPal,Mobile,No,1,CUST105976,2026-01-25 14:21:43,49,1,1,Suspicious Device
105977,152.6,1,41,279,4,Books,Credit Card,Laptop,No,0,CUST105977,2026-02-09 06:02:43,0,4,0,Normal Transaction
105978,282.09,4,37,487,3,Books,PayPal,Mobile,Yes,1,CUST105978,2026-01-10 18:28:43,34,0,1,Normal Transaction
105979,68.52,4,20,19,8,Groceries,Debit Card,Mobile,No,0,CUST105979,2026-03-02 12:41:43,31,0,0,Normal Transaction
105980,919.28,4,36,844,19,Books,UPI,Tablet,No,1,CUST105980,2026-01-04 10:38:43,35,0,1,Suspicious Device
105981,78.63,4,21,66,14,Electronics,Debit Card,Laptop,Yes,0,CUST105981,2026-01-16 20:12:43,12,3,0,Normal Transaction
105982,194.83,5,39,997,3,Books,Credit Card,Tablet,Yes,0,CUST105982,2026-01-04 12:57:43,5,1,0,Normal Transaction
105983,96.3,3,51,9,23,Groceries,UPI,Tablet,No,0,CUST105983,2025-12-30 06:58:43,13,4,0,Normal Transaction
105984,54.0,3,28,17,18,Clothing,UPI,Tablet,No,1,CUST105984,2026-01-14 07:56:43,36,2,1,Multiple Failed Attempts
105985,1419.83,5,32,924,2,Electronics,Debit Card,Tablet,No,1,CUST105985,2026-02-27 09:36:43,47,0,1,High Transaction Amount
105986,281.43,2,30,50,21,Groceries,UPI,Laptop,No,0,CUST105986,2025-12-30 20:32:43,14,4,0,Normal Transaction
105987,77.46,2,48,102,5,Books,PayPal,Laptop,Yes,0,CUST105987,2026-02-24 02:11:43,46,4,0,Normal Transaction
105988,27.3,3,26,430,18,Luxury,Debit Card,Laptop,No,0,CUST105988,2026-01-04 21:20:43,3,3,0,Normal Transaction
105989,31.07,2,30,726,15,Clothing,PayPal,Laptop,No,1,CUST105989,2025-12-25 13:49:43,39,1,1,Normal Transaction
105990,113.13,2,58,745,23,Electronics,Debit Card,Mobile,Yes,0,CUST105990,2025-12-27 18:35:43,15,3,0,Normal Transaction
105991,538.65,4,19,161,11,Groceries,Credit Card,Mobile,Yes,0,CUST105991,2026-01-19 12:04:43,27,3,0,Normal Transaction
105992,30.73,5,58,885,17,Luxury,Credit Card,Mobile,No,1,CUST105992,2026-02-16 14:19:43,15,4,1,High Transaction Amount
105993,524.56,5,53,862,15,Books,Credit Card,Tablet,No,1,CUST105993,2026-02-06 22:33:43,3,1,1,Location Mismatch
105994,310.32,1,30,380,7,Groceries,PayPal,Laptop,Yes,0,CUST105994,2025-12-25 15:57:43,44,1,0,Normal Transaction
105995,88.44,5,43,650,10,Luxury,Credit Card,Tablet,Yes,1,CUST105995,2026-01-28 12:42:43,25,1,1,Location Mismatch
105996,32.7,4,19,973,6,Groceries,Credit Card,Mobile,No,0,CUST105996,2026-02-03 23:34:43,27,0,0,Normal Transaction
105997,1757.1,5,59,359,9,Luxury,Credit Card,Tablet,No,0,CUST105997,2025-12-30 01:15:43,31,1,0,Normal Transaction
105998,834.84,4,21,356,15,Clothing,UPI,Tablet,Yes,0,CUST105998,2026-02-22 05:25:43,44,4,0,Normal Transaction
105999,266.1,1,45,356,22,Clothing,PayPal,Tablet,Yes,0,CUST105999,2025-12-24 07:00:43,1,0,0,Normal Transaction
106000,170.97,4,49,217,18,Groceries,PayPal,Mobile,No,0,CUST106000,2026-01-01 04:55:43,30,2,0,Normal Transaction
106001,279.79,1,53,813,7,Luxury,Credit Card,Mobile,No,1,CUST106001,2026-02-04 12:13:43,2,3,1,Location Mismatch
106002,27.18,5,47,705,11,Groceries,Credit Card,Laptop,No,0,CUST106002,2026-01-07 11:54:43,7,1,0,Normal Transaction
106003,80.97,2,52,732,11,Clothing,UPI,Laptop,Yes,0,CUST106003,2026-01-29 17:27:43,23,2,0,Normal Transaction
106004,21.06,1,34,38,0,Luxury,Debit Card,Laptop,Yes,1,CUST106004,2026-01-09 16:13:43,14,1,1,Location Mismatch
106005,58.05,5,21,929,22,Clothing,PayPal,Tablet,Yes,0,CUST106005,2026-01-12 21:00:43,42,3,0,Normal Transaction
106006,1007.94,4,26,671,3,Clothing,Debit Card,Laptop,Yes,0,CUST106006,2026-02-15 21:20:43,30,4,0,Normal Transaction
106007,120.44,4,26,171,23,Electronics,UPI,Laptop,Yes,0,CUST106007,2026-01-15 16:32:43,8,4,0,Normal Transaction
106008,283.69,2,21,372,0,Clothing,Debit Card,Laptop,Yes,0,CUST106008,2026-01-06 20:30:43,38,3,0,Normal Transaction
106009,140.54,4,45,453,21,Groceries,PayPal,Mobile,Yes,0,CUST106009,2026-01-19 07:58:43,44,2,0,Normal Transaction
106010,49.97,2,33,200,11,Luxury,Debit Card,Mobile,No,1,CUST106010,2026-02-18 14:43:43,1,0,1,Location Mismatch
106011,36.1,4,34,539,20,Groceries,Credit Card,Laptop,No,0,CUST106011,2025-12-25 10:17:43,7,0,0,Normal Transaction
106012,67.96,5,55,419,13,Luxury,UPI,Laptop,No,1,CUST106012,2026-01-11 18:03:43,6,1,1,Normal Transaction
106013,92.09,5,30,174,14,Clothing,Debit Card,Laptop,Yes,0,CUST106013,2026-01-24 21:30:43,43,3,0,Normal Transaction
106014,789.41,4,58,239,13,Electronics,Credit Card,Tablet,No,0,CUST106014,2026-01-10 10:04:43,38,3,0,Normal Transaction
106015,593.49,2,58,929,11,Clothing,PayPal,Mobile,Yes,0,CUST106015,2025-12-24 21:15:43,41,0,0,Normal Transaction
106016,1471.89,1,32,886,0,Clothing,PayPal,Mobile,Yes,1,CUST106016,2026-02-08 13:34:43,15,2,1,High Transaction Amount
106017,118.71,3,53,208,21,Clothing,PayPal,Laptop,No,1,CUST106017,2026-02-07 05:40:43,34,3,1,Normal Transaction
106018,426.29,4,56,436,21,Luxury,UPI,Laptop,No,1,CUST106018,2026-03-01 16:52:43,29,4,1,High Transaction Amount
106019,206.63,3,37,343,21,Luxury,PayPal,Laptop,Yes,0,CUST106019,2026-01-23 07:04:43,9,4,0,Normal Transaction
106020,346.21,4,19,78,22,Electronics,PayPal,Laptop,No,1,CUST106020,2026-02-03 14:58:43,37,3,1,Suspicious Device
106021,132.46,4,54,686,8,Groceries,PayPal,Mobile,Yes,0,CUST106021,2026-01-04 22:27:43,17,2,0,Normal Transaction
106022,239.96,5,20,234,7,Luxury,UPI,Mobile,Yes,1,CUST106022,2026-01-04 16:12:43,49,4,1,Normal Transaction
106023,136.96,3,53,53,11,Electronics,UPI,Mobile,No,0,CUST106023,2025-12-27 08:59:43,4,2,0,Normal Transaction
106024,270.92,5,44,637,3,Books,UPI,Laptop,Yes,1,CUST106024,2025-12-24 00:06:43,28,0,1,Suspicious Device
106025,1201.81,4,26,769,15,Clothing,Credit Card,Mobile,No,1,CUST106025,2025-12-28 14:29:43,38,1,1,Location Mismatch
106026,37.43,5,32,954,20,Books,PayPal,Laptop,No,1,CUST106026,2026-01-05 17:33:43,33,0,1,Normal Transaction
106027,58.27,3,52,732,3,Luxury,UPI,Mobile,No,1,CUST106027,2026-01-24 05:45:43,42,1,1,Multiple Failed Attempts
106028,160.07,5,58,409,17,Groceries,UPI,Mobile,No,1,CUST106028,2026-01-12 23:37:43,44,4,1,Normal Transaction
106029,296.95,5,39,539,23,Clothing,PayPal,Tablet,Yes,0,CUST106029,2026-02-06 18:39:43,22,1,0,Normal Transaction
106030,539.22,5,34,368,23,Electronics,UPI,Tablet,No,1,CUST106030,2026-01-21 14:07:43,4,1,1,High Transaction Amount
106031,200.44,4,25,889,20,Electronics,Debit Card,Tablet,No,1,CUST106031,2026-01-26 23:39:43,29,3,1,Suspicious Device
106032,463.0,4,52,674,2,Luxury,UPI,Tablet,Yes,1,CUST106032,2026-03-03 03:16:43,5,1,1,Suspicious Device
106033,70.51,2,22,317,8,Books,UPI,Tablet,No,0,CUST106033,2026-01-06 12:10:43,45,3,0,Normal Transaction
106034,430.77,5,43,470,14,Electronics,Credit Card,Laptop,Yes,0,CUST106034,2026-02-06 15:29:43,43,1,0,Normal Transaction
106035,682.96,4,23,238,10,Books,UPI,Laptop,No,1,CUST106035,2026-01-16 08:04:43,3,3,1,High Transaction Amount
106036,138.23,4,24,487,23,Luxury,Debit Card,Mobile,No,1,CUST106036,2026-01-10 00:35:43,28,4,1,Normal Transaction
106037,493.38,3,25,756,14,Clothing,UPI,Mobile,No,0,CUST106037,2025-12-27 05:36:43,22,4,0,Normal Transaction
106038,993.18,1,49,156,7,Luxury,Debit Card,Tablet,No,1,CUST106038,2026-02-03 23:08:43,5,1,1,Suspicious Device
106039,289.85,1,38,69,0,Books,UPI,Mobile,Yes,1,CUST106039,2026-01-29 22:17:43,31,2,1,Suspicious Device
106040,321.64,4,26,592,7,Groceries,PayPal,Laptop,Yes,0,CUST106040,2026-03-02 08:43:43,41,4,0,Normal Transaction
106041,321.75,4,56,625,23,Clothing,UPI,Tablet,No,1,CUST106041,2026-02-28 17:41:43,17,0,1,Suspicious Device
106042,167.31,2,41,971,12,Electronics,UPI,Laptop,Yes,0,CUST106042,2026-02-19 18:31:43,14,0,0,Normal Transaction
106043,90.56,4,38,201,6,Clothing,PayPal,Laptop,No,1,CUST106043,2026-01-31 01:49:43,39,3,1,Location Mismatch
106044,37.23,5,37,851,1,Clothing,Credit Card,Mobile,Yes,1,CUST106044,2026-02-20 15:08:43,31,2,1,Normal Transaction
106045,643.04,1,41,784,16,Clothing,UPI,Mobile,No,0,CUST106045,2026-02-01 23:41:43,8,3,0,Normal Transaction
106046,136.11,4,19,177,16,Luxury,Credit Card,Mobile,No,1,CUST106046,2026-01-19 09:45:43,36,1,1,Multiple Failed Attempts
106047,316.31,5,32,509,15,Electronics,UPI,Laptop,No,1,CUST106047,2026-01-06 22:11:43,9,4,1,Location Mismatch
106048,120.33,5,47,63,23,Electronics,Debit Card,Laptop,No,1,CUST106048,2026-02-14 20:26:43,19,2,1,Suspicious Device
106049,57.43,4,51,590,22,Electronics,Credit Card,Tablet,Yes,0,CUST106049,2026-01-23 10:24:43,5,3,0,Normal Transaction
106050,325.49,1,57,404,15,Groceries,Credit Card,Tablet,No,0,CUST106050,2026-02-11 09:25:43,47,3,0,Normal Transaction
106051,337.63,1,21,799,22,Electronics,Debit Card,Laptop,No,1,CUST106051,2026-02-24 19:11:43,2,0,1,High Transaction Amount
106052,347.74,3,39,24,1,Clothing,Credit Card,Tablet,No,1,CUST106052,2026-02-26 17:58:43,41,1,1,Suspicious Device
106053,1489.6,4,51,239,11,Books,PayPal,Tablet,Yes,1,CUST106053,2025-12-24 05:45:43,10,3,1,High Transaction Amount
106054,843.1,4,56,749,13,Books,UPI,Mobile,No,1,CUST106054,2026-01-04 16:24:43,42,0,1,Normal Transaction
106055,422.89,4,42,43,20,Books,Debit Card,Laptop,No,1,CUST106055,2026-01-17 06:34:43,16,2,1,High Transaction Amount
106056,131.68,1,53,226,1,Electronics,UPI,Tablet,Yes,1,CUST106056,2026-02-21 02:51:43,31,3,1,Location Mismatch
106057,1073.82,5,38,946,15,Electronics,Credit Card,Tablet,Yes,0,CUST106057,2025-12-25 16:28:43,3,0,0,Normal Transaction
106058,168.93,1,51,430,6,Electronics,Debit Card,Tablet,Yes,0,CUST106058,2025-12-27 22:23:43,3,1,0,Normal Transaction
106059,378.73,5,49,578,14,Clothing,Debit Card,Mobile,Yes,0,CUST106059,2026-02-24 14:06:43,16,4,0,Normal Transaction
106060,4.35,3,53,571,10,Clothing,Credit Card,Mobile,No,0,CUST106060,2026-02-25 11:52:43,40,2,0,Normal Transaction
106061,266.16,2,51,681,21,Electronics,Credit Card,Laptop,Yes,0,CUST106061,2025-12-30 18:18:43,18,3,0,Normal Transaction
106062,309.25,5,38,127,3,Books,UPI,Mobile,No,1,CUST106062,2026-02-20 14:21:43,4,0,1,Normal Transaction
106063,64.07,2,39,924,10,Clothing,Debit Card,Laptop,Yes,0,CUST106063,2026-01-31 13:57:43,31,3,0,Normal Transaction
106064,142.86,2,41,675,12,Books,UPI,Mobile,Yes,0,CUST106064,2025-12-26 06:48:43,21,4,0,Normal Transaction
106065,433.06,3,36,93,21,Groceries,Debit Card,Laptop,Yes,0,CUST106065,2026-01-19 05:12:43,5,3,0,Normal Transaction
106066,51.95,5,58,444,8,Electronics,Credit Card,Laptop,Yes,0,CUST106066,2026-01-31 09:10:43,34,3,0,Normal Transaction
106067,703.98,3,41,476,23,Clothing,PayPal,Laptop,No,0,CUST106067,2026-01-09 02:16:43,21,0,0,Normal Transaction
106068,98.36,3,36,690,16,Groceries,PayPal,Tablet,No,0,CUST106068,2026-02-15 12:03:43,0,4,0,Normal Transaction
106069,1255.93,4,48,362,16,Groceries,Debit Card,Tablet,Yes,1,CUST106069,2026-02-09 00:24:43,19,2,1,Location Mismatch
106070,402.69,4,44,616,12,Books,Debit Card,Mobile,Yes,0,CUST106070,2026-01-29 03:35:43,21,0,0,Normal Transaction
106071,138.85,5,23,112,20,Groceries,UPI,Laptop,Yes,0,CUST106071,2026-01-15 09:59:43,47,4,0,Normal Transaction
106072,75.26,4,34,338,10,Electronics,Credit Card,Laptop,Yes,0,CUST106072,2026-02-07 18:32:43,10,4,0,Normal Transaction
106073,376.72,4,42,967,16,Clothing,Credit Card,Tablet,No,1,CUST106073,2026-01-18 07:00:43,12,3,1,Normal Transaction
106074,313.8,2,30,88,11,Clothing,PayPal,Mobile,Yes,0,CUST106074,2026-01-26 01:12:43,41,1,0,Normal Transaction
106075,34.31,4,36,705,12,Books,Debit Card,Mobile,Yes,0,CUST106075,2026-02-11 03:07:43,2,1,0,Normal Transaction
106076,410.36,1,46,451,16,Electronics,Debit Card,Mobile,No,1,CUST106076,2026-02-04 03:02:43,8,2,1,High Transaction Amount
106077,1527.3,1,39,943,3,Electronics,UPI,Mobile,No,0,CUST106077,2026-01-26 12:52:43,11,3,0,Normal Transaction
106078,523.27,3,40,576,12,Electronics,PayPal,Mobile,No,0,CUST106078,2026-01-31 01:19:43,22,1,0,Normal Transaction
106079,306.34,5,49,907,17,Electronics,UPI,Mobile,No,1,CUST106079,2026-02-03 21:32:43,13,0,1,Normal Transaction
106080,785.14,4,24,859,23,Books,PayPal,Tablet,No,1,CUST106080,2025-12-26 20:08:43,32,2,1,Multiple Failed Attempts
106081,773.02,5,46,800,12,Books,PayPal,Mobile,No,1,CUST106081,2026-01-06 05:11:43,17,3,1,Location Mismatch
106082,138.03,1,57,131,6,Electronics,PayPal,Mobile,Yes,0,CUST106082,2025-12-25 06:31:43,48,0,0,Normal Transaction
106083,389.91,2,23,880,8,Books,PayPal,Laptop,No,1,CUST106083,2026-02-14 10:32:43,40,1,1,Suspicious Device
106084,122.52,3,29,169,15,Luxury,UPI,Mobile,No,0,CUST106084,2026-02-26 04:38:43,8,1,0,Normal Transaction
106085,265.43,3,30,373,22,Electronics,Credit Card,Laptop,No,1,CUST106085,2026-01-26 01:28:43,22,1,1,High Transaction Amount
106086,255.5,4,42,577,23,Clothing,PayPal,Laptop,Yes,0,CUST106086,2026-02-21 21:35:43,9,1,0,Normal Transaction
106087,371.61,2,18,490,6,Books,Credit Card,Mobile,Yes,0,CUST106087,2026-01-29 19:18:43,18,4,0,Normal Transaction
106088,136.26,5,21,380,12,Luxury,Debit Card,Laptop,Yes,0,CUST106088,2026-02-11 10:48:43,46,2,0,Normal Transaction
106089,1220.11,2,23,578,4,Clothing,UPI,Tablet,No,1,CUST106089,2026-02-12 02:30:43,4,2,1,Location Mismatch
106090,171.43,5,46,472,13,Groceries,UPI,Mobile,No,1,CUST106090,2026-02-12 18:34:43,46,1,1,Suspicious Device
